Event,Details,Gender,Day,Date,Start Time,End Time,Duration,Venue,Lat,Lon
Table Tennis,"Team: gold medal match, victory ceremony",Women,Tue,07 Aug,15:30,18:30,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: quarter-finals,Women,Sat,04 Aug,19:00,22:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: round 1,Women,Fri,03 Aug,10:00,13:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: round 1,Women,Fri,03 Aug,14:30,17:30,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: semi-final,Women,Sun,05 Aug,19:00,22:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: semi-final,Women,Mon,06 Aug,10:00,13:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Singles: round 3,Women,Sun,29 Jul,18:00,22:00,4:00,"ExCel, Docklands, London",,
Table Tennis,Team: bronze medal match,Women,Tue,07 Aug,11:00,14:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: quarter-finals,Women,Sat,04 Aug,14:30,17:30,3:00,"ExCel, Docklands, London",,
Taekwondo,58kg: preliminary round of 16,Men,Wed,08 Aug,9:00,13:00,4:00,"ExCel, Docklands, London",,
Taekwondo,49kg: preliminary round of 16,Women,Wed,08 Aug,9:00,13:00,4:00,"ExCel, Docklands, London",,
Taekwondo,"58kg: quarter-finals, semi-finals",Men,Wed,08 Aug,15:00,18:00,3:00,"ExCel, Docklands, London",,
Taekwondo,"49kg: quarter-finals, semi-finals",Women,Wed,08 Aug,15:00,18:00,3:00,"ExCel, Docklands, London",,
Taekwondo,"58kg: repechages, bronze medal contests, gold medal contest, victory ceremony",Men,Wed,08 Aug,20:00,23:15,3:15,"ExCel, Docklands, London",,
Taekwondo,"49kg: repechages, bronze medal contests, gold medal contest, victory ceremony",Women,Wed,08 Aug,20:00,23:15,3:15,"ExCel, Docklands, London",,
Taekwondo,68kg: preliminary round of 16,Men,Wed,08 Aug,9:00,13:00,4:00,"ExCel, Docklands, London",,
Taekwondo,57kg: preliminary round of 16,Women,Wed,08 Aug,9:00,13:00,4:00,"ExCel, Docklands, London",,
Taekwondo,"68kg: quarter-finals, semi-finals",Men,Thur,09 Aug,15:00,18:00,3:00,"ExCel, Docklands, London",,
Taekwondo,"57kg: quarter-finals, semi-finals",Women,Thur,09 Aug,15:00,18:00,3:00,"ExCel, Docklands, London",,
Taekwondo,"68kg: repechages, bronze medal contests, gold medal contest, victory ceremony",Men,Thur,09 Aug,20:00,23:15,3:15,"ExCel, Docklands, London",,
Taekwondo,"57kg: repechages, bronze medal contests, gold medal contest, victory ceremony",Women,Thur,09 Aug,20:00,23:15,3:15,"ExCel, Docklands, London",,
Taekwondo,80kg: preliminary round of 16,Men,Thur,09 Aug,9:00,13:00,4:00,"ExCel, Docklands, London",,
Taekwondo,67kg: preliminary round of 16,Women,Thur,09 Aug,9:00,13:00,4:00,"ExCel, Docklands, London",,
Taekwondo,"80kg: quarter-finals, semi-finals",Men,Fri,10 Aug,15:00,18:00,3:00,"ExCel, Docklands, London",,
Taekwondo,"67kg: quarter-finals, semi-finals",Women,Fri,10 Aug,15:00,18:00,3:00,"ExCel, Docklands, London",,
Taekwondo,"80kg: repechages, bronze medal contests, gold medal contest, victory ceremony",Men,Fri,10 Aug,20:00,23:15,3:15,"ExCel, Docklands, London",,
Taekwondo,"67kg: repechages, bronze medal contests, gold medal contest, victory ceremony",Women,Fri,10 Aug,20:00,23:15,3:15,"ExCel, Docklands, London",,
Taekwondo,+80kg: preliminary round of 16,Men,Fri,10 Aug,9:00,13:00,4:00,"ExCel, Docklands, London",,
Taekwondo,+67kg: preliminary round of 16,Women,Fri,10 Aug,9:00,13:00,4:00,"ExCel, Docklands, London",,
Taekwondo,"+80kg: quarter-finals, semi-finals",Men,Sat,11 Aug,15:00,18:00,3:00,"ExCel, Docklands, London",,
Taekwondo,"+67kg: quarter-finals, semi-finals",Women,Sat,11 Aug,15:00,18:00,3:00,"ExCel, Docklands, London",,
Taekwondo,"+80kg: repechages, bronze medal contests, gold medal contest, victory ceremony",Men,Sat,11 Aug,20:00,23:15,3:15,"ExCel, Docklands, London",,
Taekwondo,"+67kg: repechages, bronze medal contests, gold medal contest, victory ceremony",Women,Sat,11 Aug,20:00,23:15,3:15,"ExCel, Docklands, London",,
Tennis,Singles: quarter-finals,Men & Women,Thur,02 Aug,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Doubles: semi-finals,Men & Women,Thur,02 Aug,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Mixed Doubles: quarter-finals,Men & Women,Thur,02 Aug,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Singles: quarter-finals,Men & Women,Thur,02 Aug,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Doubles: semi-finals,Men & Women,Thur,02 Aug,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Mixed Doubles: quarter-finals,Men & Women,Thur,02 Aug,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Singles: round 1,Men & Women,Sat,28 Jul,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Doubles: round 1,Men & Women,Sat,28 Jul,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Singles: round 1,Men & Women,Sat,28 Jul,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Doubles: round 1,Men & Women,Sat,28 Jul,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Singles: round 1,Men & Women,Sun,29 Jul,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Doubles: round 1,Men & Women,Sun,29 Jul,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Singles: round 1,Men & Women,Sun,29 Jul,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Doubles: round 1,Men & Women,Sun,29 Jul,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Singles: round 2,Men & Women,Tue,31 Jul,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Doubles: quarter-finals,Men & Women,Tue,31 Jul,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Singles: round 2,Men & Women,Tue,31 Jul,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Doubles: quarter-finals,Men & Women,Tue,31 Jul,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Singles: round 2,Men & Women,Mon,30 Jul,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Doubles: round 2,Men & Women,Mon,30 Jul,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Singles: round 2,Men & Women,Mon,30 Jul,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Doubles: round 2,Men & Women,Mon,30 Jul,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Singles: round 3,Men & Women,Wed,01 Aug,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Mixed Doubles: round 1,Men & Women,Wed,01 Aug,11:30,20:00,8:30,"All England Club, Wimbledon, London",,
Tennis,Singles: round 3,Men & Women,Wed,01 Aug,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Mixed Doubles: round 1,Men & Women,Wed,01 Aug,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Singles: semi-finals,Men & Women,Fri,03 Aug,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,Mixed Doubles: semi-finals,Men & Women,Fri,03 Aug,12:00,20:00,8:00,"All England Club, Wimbledon, London",,
Tennis,"Singles: gold medal match, victory ceremony",Men,Sun,05 Aug,12:00,20:30,8:30,"All England Club, Wimbledon, London",,
Tennis,Doubles: bronze medal match,Men,Sat,04 Aug,12:00,20:30,8:30,"All England Club, Wimbledon, London",,
Tennis,"Doubles: gold medal match, victory ceremony",Men,Sat,04 Aug,14:00,20:30,6:30,"All England Club, Wimbledon, London",,
Tennis,Singles: bronze medal match,Men,Sun,05 Aug,12:00,20:30,8:30,"All England Club, Wimbledon, London",,
Tennis,Doubles: bronze medal match,Men & Women,Sat,04 Aug,12:00,20:30,8:30,"All England Club, Wimbledon, London",,
Tennis,"Doubles: gold medal match, victory ceremony",Men & Women,Sun,05 Aug,12:00,20:30,8:30,"All England Club, Wimbledon, London",,
Tennis,Doubles: bronze medal match,Women,Sun,05 Aug,12:00,20:30,8:30,"All England Club, Wimbledon, London",,
Tennis,"Doubles: gold medal match, victory ceremony",Women,Sun,05 Aug,12:00,20:30,8:30,"All England Club, Wimbledon, London",,
Tennis,Singles: bronze medal match,Women,Sat,04 Aug,12:00,20:30,8:30,"All England Club, Wimbledon, London",,
Tennis,"Singles: gold medal match, victory ceremony",Women,Sat,04 Aug,14:00,20:30,6:30,"All England Club, Wimbledon, London",,
Triathlon,event + victory ceremony,Men,Tue,07 Aug,11:30,14:00,2:30,"Hyde Park, London",,
Triathlon,event + victory ceremony,Women,Sat,04 Aug,9:00,11:40,2:40,"Hyde Park, London",,
Volleyball,bronze medal match,Men,Sun,12 Aug,9:30,11:00,1:30,"Earls Court, London",,
Volleyball,gold medal match,Men,Sun,12 Aug,13:00,15:10,2:10,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Sun,29 Jul,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Sun,29 Jul,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Sun,29 Jul,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Tue,31 Jul,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Tue,31 Jul,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Tue,31 Jul,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Thur,02 Aug,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Thur,02 Aug,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Thur,02 Aug,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Sat,04 Aug,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Sat,04 Aug,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Sat,04 Aug,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Mon,06 Aug,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Mon,06 Aug,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Men,Mon,06 Aug,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,quarter-final (2 matches),Men,Wed,08 Aug,14:00,17:30,3:30,"Earls Court, London",,
Volleyball,quarter-final (2 matches),Men,Wed,08 Aug,19:30,23:00,3:30,"Earls Court, London",,
Volleyball,Semi-final,Men,Fri,10 Aug,15:00,16:30,1:30,"Earls Court, London",,
Volleyball,Semi-final,Men,Fri,10 Aug,19:30,21:00,1:30,"Earls Court, London",,
Volleyball,bronze medal match,Women,Sat,11 Aug,11:30,13:00,1:30,"Earls Court, London",,
Volleyball,gold medal match,Women,Sat,11 Aug,18:30,20:40,2:10,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Sat,28 Jul,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Sat,28 Jul,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Sat,28 Jul,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Mon,30 Jul,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Mon,30 Jul,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Mon,30 Jul,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Wed,01 Aug,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Wed,01 Aug,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Wed,01 Aug,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Fri,03 Aug,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Fri,03 Aug,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Fri,03 Aug,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Sun,05 Aug,9:30,13:00,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Sun,05 Aug,14:45,18:15,3:30,"Earls Court, London",,
Volleyball,preliminaries (2 matches),Women,Sun,05 Aug,20:00,23:30,3:30,"Earls Court, London",,
Volleyball,quarter-final (2 matches),Women,Tue,07 Aug,13:00,16:30,3:30,"Earls Court, London",,
Volleyball,quarter-final (2 matches),Women,Tue,07 Aug,19:00,22:30,3:30,"Earls Court, London",,
Volleyball,Semi-final,Women,Thur,09 Aug,15:00,16:30,1:30,"Earls Court, London",,
Volleyball,Semi-final,Women,Thur,09 Aug,19:30,21:00,1:30,"Earls Court, London",,
Water Polo,"Bronze medal match, gold medal match, victory ceremony",Men,Sun,12 Aug,14:30,17:40,3:10,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,"Classification matches (5th-6th, 7th-8th places)",Men,Sun,12 Aug,10:20,13:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Sun,29 Jul,10:00,12:40,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Sun,29 Jul,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Sun,29 Jul,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Tue,31 Jul,10:00,12:40,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Tue,31 Jul,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Tue,31 Jul,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Thur,02 Aug,10:00,12:40,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Thur,02 Aug,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Thur,02 Aug,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Sat,04 Aug,10:00,12:40,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Sat,04 Aug,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Sat,04 Aug,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Mon,06 Aug,10:00,12:40,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Mon,06 Aug,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Men,Mon,06 Aug,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Quarter-finals (2 matches),Men,Wed,08 Aug,14:30,17:10,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Quarter-finals (2 matches),Men,Wed,08 Aug,18:40,21:20,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,"Semi-final, classification match (5th-8th places)",Men,Fri,10 Aug,14:20,17:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,"Semi-final, classification match (5th-8th places)",Men,Fri,10 Aug,18:30,21:10,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,"Bronze medal match, gold medal match, victory ceremony",Women,Thur,09 Aug,18:40,21:50,3:10,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,"Classification matches (5th-6th, 7th-8th places)",Women,Thur,09 Aug,14:30,17:10,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Women,Mon,30 Jul,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Women,Mon,30 Jul,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Women,Wed,01 Aug,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Women,Wed,01 Aug,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Women,Fri,03 Aug,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Preliminaries (2 matches),Women,Fri,03 Aug,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Quarter-finals (2 matches),Women,Sun,05 Aug,14:50,17:30,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,Quarter-finals (2 matches),Women,Sun,05 Aug,19:00,21:40,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,"Semi-final, classification match (5th-8th places)",Women,Tue,07 Aug,14:10,16:50,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Water Polo,"Semi-final, classification match (5th-8th places)",Women,Tue,07 Aug,18:20,21:00,2:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Weightlifting,"105kg: group A, victory ceremony",Men,Mon,06 Aug,19:00,21:00,2:00,"ExCel, Docklands, London",,
Weightlifting,105kg: group B,Men,Mon,06 Aug,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"53kg: group A, victory ceremony",Men,Sun,29 Jul,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"56kg: group A, victory ceremony",Men,Sun,29 Jul,19:00,21:00,2:00,"ExCel, Docklands, London",,
Weightlifting,56kg: group B,Men,Sun,29 Jul,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,53kg: group B,Women,Sun,29 Jul,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,"62kg: group A, victory ceremony",Men,Mon,30 Jul,19:00,21:00,2:00,"ExCel, Docklands, London",,
Weightlifting,62kg: group B,Men,Mon,30 Jul,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,58kg: group B,Women,Mon,30 Jul,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,"69kg: group A, victory ceremony",Men,Tue,31 Jul,19:00,21:00,2:00,"ExCel, Docklands, London",,
Weightlifting,69kg: group B,Men,Tue,31 Jul,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,63kg: group B,Women,Tue,31 Jul,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,"77kg: group A, victory ceremony",Men,Wed,01 Aug,19:00,21:00,2:00,"ExCel, Docklands, London",,
Weightlifting,77kg: group B,Men,Wed,01 Aug,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,69kg: group B,Women,Wed,01 Aug,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,"85kg: group A, victory ceremony",Men,Fri,03 Aug,19:00,21:00,2:00,"ExCel, Docklands, London",,
Weightlifting,85kg: group B,Men,Fri,03 Aug,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,75kg: group B,Women,Fri,03 Aug,10:00,14:00,4:00,"ExCel, Docklands, London",,
Weightlifting,"94kg: group A, victory ceremony",Men,Sat,04 Aug,19:00,21:00,2:00,"ExCel, Docklands, London",,
Weightlifting,94kg: group B,Men,Sat,04 Aug,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"+105kg: group A, victory ceremony",Men,Tue,07 Aug,19:00,21:00,2:00,"ExCel, Docklands, London",,
Weightlifting,+105kg: group B,Men,Tue,07 Aug,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"48kg: group A, victory ceremony",Women,Sat,28 Jul,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"58kg: group A, victory ceremony",Women,Mon,30 Jul,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"63kg: group A, victory ceremony",Women,Tue,31 Jul,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"69kg: group A, victory ceremony",Women,Wed,01 Aug,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"75kg: group A, victory ceremony",Women,Fri,03 Aug,15:30,17:30,2:00,"ExCel, Docklands, London",,
Weightlifting,"+75kg: group A, victory ceremony",Women,Sun,05 Aug,15:30,17:30,2:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"55kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Fri,10 Aug,13:00,14:00,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"74kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Fri,10 Aug,13:00,14:00,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"55kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Fri,10 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"74kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Fri,10 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"60kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sat,11 Aug,13:00,14:00,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"84kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sat,11 Aug,13:00,14:00,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"120kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sat,11 Aug,13:00,14:00,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"60kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Sat,11 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"84kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Sat,11 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"120kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Sat,11 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"66kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sun,12 Aug,8:30,9:30,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"96kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sun,12 Aug,8:30,9:30,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"66kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Sun,12 Aug,12:45,15:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"96kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Sun,12 Aug,12:45,15:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"48kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Women,Wed,08 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Freestyle),"63kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Women,Wed,08 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Freestyle),"48kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Women,Wed,08 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"63kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Women,Wed,08 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"55kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Women,Thur,09 Aug,13:00,14:00,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"72kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Women,Thur,09 Aug,13:00,14:00,1:00,"ExCel, Docklands, London",,
Wrestling (Freestyle),"55kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Women,Thur,09 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Freestyle),"72kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Women,Thur,09 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"55kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sun,05 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"74kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sun,05 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"55kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Sun,05 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"74kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Sun,05 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"60kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sun,05 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"84kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sun,05 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"120kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Sun,05 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"66kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Mon,06 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"96kg: qualifications, 1/8 finals, quarter-finals, semi-finals",Men,Mon,06 Aug,13:00,15:45,2:45,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"66kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Tue,07 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"96kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Tue,07 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"60kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Mon,06 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"84kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Mon,06 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
Wrestling (Greco-Roman),"120kg: repechage rounds, bronze medal contests, gold medal contest, victory ceremony",Men,Mon,06 Aug,17:45,20:15,2:30,"ExCel, Docklands, London",,
